"household_id","individual_id","sex","age","age_p","married","form_married","nev_married","disability","religion","literacy","educ","work","member_r0","head_r0","relation_r0","relation_os_r0","member_r1","head_r1","respond_r1","relation_r1","relation_os_r1","member_r2","head_r2","respond_r2","relation_r2","relation_os_r2","member_r3","head_r3","respond_r3","relation_r3","relation_os_r3","member_r4","head_r4","respond_r4","relation_r4","relation_os_r4","member_r5","head_r5","respond_r5","relation_r5","relation_os_r5","member_r6","head_r6","respond_r6","relation_r6","relation_os_r6","member_r7","head_r7","respond_r7","relation_r7","relation_os_r7","member_r8","head_r8","respond_r8","relation_r8","relation_os_r8","member_r9","head_r9","respond_r9","relation_r9","relation_os_r9","member_r10","head_r10","respond_r10","relation_r10","relation_os_r10"
"031405010100309030",1,1,,39,,,,,,,,,0,0,,,1,1,1,1,,1,1,1,1,,1,1,1,1,,,,,,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,
"031405010100309030",2,2,,30,,,,,,,,,0,0,,,1,0,0,2,,1,0,0,2,,1,0,0,2,,,,,,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,
"031405010100309030",3,1,,2,,,,,,,,,0,0,,,1,0,0,3,,1,0,0,3,,1,0,0,3,,,,,,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,
"031405010100309030",4,2,,14,,,,,,,,,0,0,,,1,0,0,14,,1,0,0,14,,1,0,0,14,,,,,,,1,0,0,14,,1,0,0,14,,1,0,0,14,,1,0,0,14,,1,0,0,14,,1,0,0,14,
"031405010100309030",5,2,,20,,,,,,,,,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,0,0,0,,,0,0,0,,,0,0,0,,,1,0,0,10,,1,0,0,10,,1,0,0,10,
"031405010100309066",1,2,,80,,,,,,,,,0,0,,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,
"031405010100309066",2,2,,25,,,,,,,,,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,
"031405010100309066",3,2,,23,,,,,,,,,0,0,,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,
"031405010100309066",4,2,,16,,,,,,,,,0,0,,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,
"031405010100309066",5,1,,6,,,,,,,,,0,0,,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,0,0,0,,,1,0,0,3,,1,0,0,3,,1,0,0,3,
"031405010100309066",6,2,,9,,,,,,,,,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,1,0,0,3,,0,0,0,,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,
"031405010100309066",7,1,,17,,,,,,,,,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,1,0,0,4,,1,0,0,4,,1,0,0,4,
"031405010100309086",1,2,,20,,,,,,,,,0,0,,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,,,,,,,,,,,1,1,1,1,,1,1,1,1,
"031405010100309086",2,2,,23,,,,,,,,,0,0,,,1,0,0,8,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,0,0,0,,,0,0,0,,
"031405010100309086",3,2,,13,,,,,,,,,0,0,,,1,0,0,7,,1,0,0,7,,1,0,0,7,,1,0,0,7,,1,0,0,7,,1,0,0,7,,,,,,,,,,,,1,0,0,7,,1,0,0,7,
